4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
4.674671560871601628e-01,2.023808141404205563e-01,9.325478444352292007e-02,2.368972453288962776e-01
3.192506794658496738e-01,3.338203435256429374e-01,1.893605969958872814e-01,1.575683800126202461e-01
3.192506794658496738e-01,3.338203435256429374e-01,1.893605969958872814e-01,1.575683800126202461e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
5.382621333947850140e-01,1.101348850033368465e-01,8.662036752766172354e-02,2.649826140742166380e-01
